SES_Verslagjaar;SES_PC4;SES_Aantal_huishoudens;SES_Deelscore_welvaart;SES_Deelscore_arbeid;SES_Totaalscore;SES_Spreiding_welvaart;SES_Spreiding_arbeid;SES_Spreiding_totaalscore;SES_Interval_ondergrens;SES_Interval_bovengrens
2022;6418;4700;-0,095;-0,04;-0,177;0,39;0,35;0,883;0,878;0,888
2022;6419;2000;0,089;0,008;0,139;0,29;0,264;0,707;0,701;0,713
2022;6421;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6422;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6431;5100;-0,177;-0,084;-0,361;0,392;0,398;0,93;0,927;0,932
2022;6432;2100;-0,138;-0,117;-0,341;0,409;0,425;0,987;0,982;0,992
2022;6433;2400;-0,126;-0,069;-0,276;0,387;0,395;0,919;0,914;0,923
2022;6436;1100;0,018;0,024;0,054;0,349;0,31;0,8;0,793;0,808
2022;6438;1600;0,102;0,052;0,185;0,276;0,256;0,681;0,674;0,689
2022;6439;500;0,146;0,068;0,266;0,25;0,231;0,629;0,615;0,643
2022;6441;4100;-0,134;-0,076;-0,307;0,385;0,354;0,87;0,865;0,875
2022;6442;1000;-0,082;-0,038;-0,183;0,365;0,39;0,89;0,878;0,901
2022;6443;2000;-0,123;-0,059;-0,268;0,368;0,364;0,857;0,852;0,863
2022;6444;3000;0,015;0,018;0,02;0,312;0,309;0,745;0,739;0,75
2022;6445;1300;0,015;0,066;0,059;0,282;0,274;0,675;0,665;0,685
2022;6446;2200;-0,035;0,005;-0,055;0,365;0,336;0,857;0,85;0,865
2022;6447;700;0,097;0,057;0,177;0,284;0,277;0,687;0,673;0,7
2022;6451;2100;-0,009;0,005;-0,053;0,347;0,322;0,81;0,803;0,816
2022;6454;300;0,057;0,009;0,083;0,311;0,326;0,788;0,772;0,803
2022;6456;400;0,115;0,06;0,213;0,297;0,264;0,722;0,698;0,746
2022;6461;4300;-0,118;-0,075;-0,266;0,393;0,354;0,897;0,891;0,903
2022;6462;3500;-0,165;-0,088;-0,338;0,388;0,412;0,92;0,916;0,924
2022;6463;2600;-0,238;-0,119;-0,49;0,397;0,414;0,954;0,949;0,96
2022;6464;2000;-0,045;-0,017;-0,101;0,358;0,356;0,842;0,836;0,849
2022;6465;1000;-0,082;-0,024;-0,176;0,332;0,355;0,795;0,784;0,806
2022;6466;3900;-0,159;-0,093;-0,349;0,395;0,409;0,943;0,938;0,947
2022;6467;2200;0,01;0,043;0,044;0,308;0,281;0,708;0,697;0,719
2022;6468;100;0,065;0,072;0,121;0,339;0,251;0,79;0,759;0,82
2022;6469;300;-0,077;0,019;-0,13;0,306;0,329;0,747;0,718;0,776
2022;6471;2900;-0,071;-0,033;-0,154;0,369;0,361;0,875;0,869;0,88
2022;6511;6100;-0,127;-0,042;-0,047;0,411;0,362;0,857;0,854;0,86
2022;6512;3000;-0,1;-0,046;0,008;0,418;0,375;0,871;0,866;0,876
2022;6515;3500;0,143;0,145;0,494;0,278;0,202;0,615;0,611;0,619
2022;6521;3300;-0,008;0,002;0,172;0,41;0,323;0,821;0,817;0,825
2022;6522;2400;0,1;-0,01;0,246;0,368;0,281;0,754;0,748;0,76
2022;6523;3900;-0,046;-0,055;0,006;0,443;0,369;0,948;0,943;0,953
2022;6524;3600;0;-0,005;0,168;0,416;0,306;0,787;0,783;0,791
2022;6525;3900;0,011;-0,048;0,116;0,414;0,352;0,85;0,845;0,854
2022;6531;4800;-0,007;-0,017;0,074;0,422;0,355;0,964;0,96;0,968
2022;6532;2900;-0,046;-0,026;0,007;0,409;0,366;0,95;0,945;0,954
2022;6533;5600;-0,088;-0,045;-0,092;0,426;0,382;0,98;0,976;0,985
2022;6534;1400;-0,154;-0,107;-0,264;0,423;0,412;0,998;0,99;1,005
2022;6535;3800;-0,234;-0,132;-0,465;0,397;0,432;0,986;0,982;0,99
2022;6536;1700;0,038;0,023;0,127;0,339;0,265;0,775;0,764;0,785
2022;6537;4500;-0,195;-0,104;-0,384;0,409;0,422;0,985;0,981;0,989
2022;6538;4800;-0,151;-0,07;-0,284;0,387;0,391;0,922;0,917;0,927
2022;6541;5000;-0,099;-0,052;-0,091;0,434;0,398;1,025;1,021;1,029
2022;6542;3500;-0,098;-0,042;-0,099;0,426;0,381;1,011;1,006;1,016
2022;6543;3500;-0,073;-0,044;-0,062;0,426;0,38;0,976;0,972;0,98
2022;6544;2600;-0,209;-0,107;-0,398;0,411;0,423;0,997;0,993;1,002
2022;6545;2400;-0,048;-0,033;-0,08;0,387;0,378;0,905;0,9;0,91
2022;6546;4000;-0,033;0,019;-0,023;0,363;0,343;0,846;0,841;0,85
2022;6551;1100;0,093;0,075;0,205;0,291;0,249;0,684;0,677;0,692
2022;6561;2700;-0,04;-0,014;-0,09;0,411;0,322;0,882;0,874;0,89
2022;6562;4700;0,025;0,036;0,046;0,359;0,29;0,791;0,787;0,794
2022;6564;300;0,24;0,06;0,503;0,242;0,24;0,634;0,618;0,649
2022;6566;2600;-0,01;0,03;0,001;0,357;0,3;0,792;0,787;0,798
2022;6571;900;0,052;0,012;0,169;0,395;0,303;0,842;0,833;0,852
2022;6572;300;0,123;-0,033;0,157;0,3;0,253;0,674;0,656;0,692
2022;6573;1700;0,046;0,026;0,138;0,37;0,291;0,814;0,807;0,822
2022;6574;200;0,005;0,001;0,163;0,435;0,322;0,812;0,79;0,834
2022;6575;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6576;1100;0,031;0,033;0,087;0,357;0,276;0,786;0,775;0,798
2022;6577;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;6578;800;0,005;0,042;0,054;0,349;0,29;0,781;0,769;0,793
2022;6579;200;0,077;0,037;0,181;0,321;0,276;0,756;0,735;0,777
2022;6581;5000;0,098;0,027;0,195;0,334;0,285;0,774;0,771;0,778
2022;6582;800;0,093;0,081;0,236;0,32;0,261;0,712;0,704;0,721
2022;6584;1600;0,143;0,057;0,292;0,287;0,252;0,684;0,675;0,693
2022;6585;1500;0,085;0,038;0,154;0,341;0,263;0,736;0,726;0,747
2022;6586;200;0,233;0,072;0,382;0,209;0,217;0,557;0,529;0,586
2022;6587;400;0,179;0,088;0,306;0,232;0,228;0,589;0,571;0,608
2022;6591;4000;-0,002;0,027;-0,01;0,357;0,294;0,79;0,784;0,797
2022;6595;900;0,092;0,075;0,188;0,322;0,255;0,701;0,69;0,712
2022;6596;1200;0,148;0,081;0,262;0,269;0,227;0,617;0,606;0,628
2022;6598;1000;0,047;0,044;0,084;0,35;0,269;0,732;0,718;0,746
2022;6599;300;0,154;0,087;0,251;0,249;0,224;0,588;0,567;0,608
2022;6601;4800;-0,037;0,004;-0,067;0,373;0,319;0,839;0,834;0,844
2022;6602;3000;0,077;-0,009;0,09;0,345;0,283;0,788;0,782;0,794
2022;6603;2100;0,103;0,079;0,239;0,318;0,258;0,73;0,723;0,737
2022;6604;1600;0,186;0,129;0,404;0,234;0,201;0,563;0,554;0,572
2022;6605;4600;0,056;0,067;0,165;0,329;0,281;0,759;0,756;0,763
2022;6606;200;0,2;0,106;0,339;0,217;0,211;0,565;0,539;0,591
2022;6611;1100;0,149;0,067;0,268;0,282;0,238;0,656;0,645;0,668
2022;6612;400;0,141;0,073;0,263;0,287;0,257;0,656;0,642;0,67
2022;6613;300;0,217;0,13;0,421;0,201;0,19;0,522;0,5;0,544
2022;6615;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;6616;400;0,199;0,106;0,381;0,212;0,215;0,559;0,543;0,575
2022;6617;700;0,171;0,091;0,309;0,264;0,219;0,633;0,618;0,647
2022;6621;1500;0,103;0,079;0,186;0,316;0,242;0,701;0,692;0,71
2022;6624;600;0,044;0,071;0,109;0,342;0,265;0,711;0,7;0,722
2022;6626;700;0,115;0,108;0,238;0,301;0,219;0,662;0,649;0,676
2022;6627;600;0,087;0,085;0,19;0,326;0,248;0,718;0,708;0,729
2022;6628;200;0,192;0,134;0,382;0,245;0,19;0,552;0,523;0,58
2022;6629;400;0,107;0,053;0,179;0,328;0,28;0,733;0,722;0,744
2022;6631;600;0,143;0,103;0,287;0,284;0,22;0,643;0,632;0,655
2022;6634;300;0,129;0,099;0,275;0,292;0,22;0,64;0,62;0,66
2022;6641;5800;0,024;0,036;0,063;0,356;0,296;0,788;0,784;0,791
2022;6642;1800;0,229;0,131;0,482;0,194;0,193;0,533;0,524;0,542
2022;6644;1700;0,087;0,084;0,205;0,32;0,248;0,704;0,696;0,712
2022;6645;1000;0,116;0,085;0,226;0,302;0,231;0,66;0,649;0,671
2022;6651;4500;0,014;0,051;0,044;0,353;0,278;0,778;0,774;0,783
2022;6652;800;0,191;0,143;0,436;0,209;0,189;0,533;0,524;0,542
2022;6653;800;0,015;0,057;0,049;0,351;0,277;0,753;0,741;0,765
2022;6654;700;0,099;0,085;0,192;0,319;0,238;0,706;0,691;0,722
2022;6655;500;0,114;0,067;0,208;0,319;0,269;0,75;0,733;0,768
2022;6657;900;0,107;0,102;0,226;0,305;0,223;0,676;0,665;0,687
2022;6658;3100;0,049;0,056;0,089;0,343;0,261;0,749;0,743;0,755
2022;6659;1100;0,094;0,085;0,197;0,326;0,249;0,708;0,699;0,718
2022;6661;5100;0,031;0,05;0,105;0,366;0,278;0,834;0,829;0,84
2022;6662;4200;0,119;0,073;0,252;0,294;0,259;0,692;0,687;0,697
2022;6663;4800;0,087;0,094;0,347;0,335;0,259;0,746;0,742;0,75
2022;6665;1800;0,077;0,097;0,197;0,321;0,235;0,715;0,708;0,722
2022;6666;2000;0,088;0,077;0,192;0,305;0,254;0,699;0,693;0,704
2022;6668;600;0,08;0,091;0,215;0,329;0,244;0,691;0,677;0,705
2022;6669;1800;0,036;0,083;0,084;0,355;0,244;0,73;0,719;0,741
2022;6671;2100;0,064;0,053;0,135;0,334;0,271;0,73;0,725;0,735
2022;6672;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;6673;700;0,076;0,065;0,141;0,345;0,275;0,754;0,74;0,769
2022;6674;1300;0,122;0,084;0,217;0,285;0,24;0,667;0,655;0,679
2022;6675;800;0,126;0,088;0,268;0,293;0,249;0,657;0,647;0,668
2022;6676;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6677;200;0,109;0,087;0,217;0,323;0,241;0,72;0,692;0,748
2022;6678;1100;0,091;0,064;0,197;0,305;0,264;0,71;0,703;0,716
2022;6681;5200;0,105;0,069;0,216;0,309;0,254;0,72;0,715;0,725
2022;6684;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6685;800;0,057;0,088;0,133;0,335;0,248;0,748;0,732;0,764
2022;6686;1100;0,097;0,068;0,172;0,313;0,251;0,715;0,705;0,726
2022;6687;1100;0,104;0,092;0,197;0,298;0,225;0,676;0,664;0,687
2022;6691;3100;0,043;0,057;0,086;0,341;0,26;0,733;0,727;0,74
2022;6701;1600;-0,042;-0,057;0,052;0,418;0,354;0,815;0,807;0,823
2022;6702;1300;-0,073;-0,047;-0,058;0,385;0,36;0,818;0,808;0,828
2022;6703;1200;0,129;-0,017;0,276;0,354;0,294;0,764;0,754;0,773
2022;6704;200;0,167;0,044;0,403;0,319;0,254;0,704;0,674;0,734
2022;6705;500;0,348;0,066;0,653;0,074;0,217;0,413;0,393;0,432
2022;6706;2300;0;-0,002;0,127;0,383;0,339;0,816;0,807;0,825
2022;6707;2600;-0,167;-0,058;-0,242;0,397;0,359;0,903;0,896;0,91
2022;6708;5100;-0,003;-0,015;0,098;0,393;0,361;0,856;0,852;0,861
2022;6709;1200;-0,019;-0,028;0,149;0,405;0,394;0,85;0,842;0,858
2022;6711;5900;0,072;0,038;0,177;0,334;0,267;0,725;0,72;0,73
2022;6712;2200;0,069;0,046;0,144;0,33;0,273;0,739;0,733;0,745
2022;6713;4800;-0,002;0,025;0,023;0,354;0,303;0,793;0,789;0,797
2022;6714;3200;-0,084;0,011;-0,098;0,372;0,344;0,857;0,851;0,863
2022;6715;2900;0,014;0,014;0,043;0,34;0,291;0,771;0,765;0,777
2022;6716;3200;0,123;0,104;0,288;0,248;0,226;0,604;0,598;0,611
2022;6717;8000;-0,019;0,028;0,032;0,369;0,332;0,863;0,859;0,866
2022;6718;3200;0,146;0,143;0,394;0,27;0,195;0,581;0,575;0,587
2022;6721;6600;0,137;0,052;0,286;0,299;0,25;0,673;0,667;0,678
2022;6731;900;0,166;0,086;0,301;0,278;0,232;0,614;0,601;0,627
2022;6732;1200;0,134;0,131;0,264;0,287;0,198;0,582;0,572;0,592
2022;6733;900;0,121;0,107;0,243;0,301;0,231;0,638;0,622;0,653
2022;6741;5100;0,155;0,09;0,284;0,29;0,233;0,622;0,617;0,628
2022;6744;1200;0,148;0,133;0,3;0,284;0,19;0,595;0,582;0,609
2022;6745;200;0,154;0,157;0,387;0,286;0,167;0,51;0,485;0,535
2022;6811;4100;-0,129;-0,057;-0,12;0,415;0,389;0,895;0,891;0,899
2022;6812;1400;0,042;-0,008;0,144;0,39;0,334;0,861;0,854;0,869
2022;6813;1800;0,197;0,085;0,474;0,248;0,246;0,615;0,607;0,623
2022;6814;3200;0,093;0,029;0,277;0,369;0,295;0,773;0,77;0,776
2022;6815;1600;0,081;0,042;0,228;0,328;0,247;0,76;0,751;0,769
2022;6816;800;0,133;0,028;0,302;0,353;0,296;0,779;0,772;0,787
2022;6821;3100;-0,013;0,021;0,138;0,4;0,336;0,86;0,855;0,864
2022;6822;3900;-0,181;-0,092;-0,279;0,442;0,448;1,094;1,091;1,097
2022;6823;3700;-0,206;-0,13;-0,388;0,428;0,446;1,029;1,025;1,033
2022;6824;5000;0,048;0,033;0,197;0,365;0,309;0,818;0,815;0,821
2022;6825;3000;-0,13;-0,057;-0,249;0,393;0,377;0,918;0,912;0,923
2022;6826;4800;-0,257;-0,153;-0,508;0,403;0,465;1,011;1,007;1,015
2022;6827;200;-0,107;-0,056;-0,168;0,417;0,419;1,026;1,008;1,044
2022;6828;7000;-0,195;-0,092;-0,268;0,427;0,433;0,999;0,996;1,002
2022;6831;2200;-0,255;-0,145;-0,508;0,38;0,451;0,986;0,98;0,992
2022;6832;2400;-0,263;-0,134;-0,545;0,398;0,437;1,013;1,007;1,018
2022;6833;3000;-0,146;-0,058;-0,239;0,417;0,411;1,011;1,007;1,015
2022;6834;1400;-0,337;-0,235;-0,749;0,379;0,486;1,024;1,019;1,029
2022;6835;2600;-0,058;-0,036;-0,102;0,383;0,349;0,888;0,88;0,896
2022;6836;5000;0,004;0,048;0,072;0,359;0,303;0,82;0,816;0,824
2022;6841;2200;-0,14;-0,075;-0,25;0,421;0,434;1,053;1,049;1,057
2022;6842;1100;0,056;0,054;0,155;0,355;0,276;0,815;0,802;0,827
2022;6843;5000;-0,08;-0,019;-0,131;0,38;0,328;0,868;0,863;0,873
2022;6844;1900;-0,082;-0,027;-0,137;0,389;0,385;0,911;0,907;0,914
2022;6845;2800;-0,026;0,003;-0,011;0,352;0,353;0,821;0,816;0,827
2022;6846;5000;0,099;0,122;0,351;0,304;0,232;0,699;0,695;0,704
2022;6851;4200;0,073;0,054;0,129;0,325;0,26;0,738;0,732;0,745
2022;6852;4300;0,092;0,079;0,219;0,289;0,249;0,675;0,671;0,68
2022;6861;2600;0,13;0,021;0,237;0,312;0,26;0,74;0,734;0,747
2022;6862;2600;0,159;0,038;0,309;0,294;0,263;0,699;0,693;0,705
2022;6865;2600;0,021;-0,018;0,023;0,362;0,3;0,8;0,794;0,807
2022;6866;1800;0,005;-0,012;-0,003;0,388;0,306;0,852;0,844;0,861
2022;6869;300;0,126;0,067;0,309;0,342;0,252;0,766;0,748;0,784
2022;6871;4000;0,037;0,032;0,097;0,349;0,294;0,791;0,785;0,797
2022;6874;700;0,117;0,001;0,203;0,34;0,32;0,837;0,825;0,848
2022;6877;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;6881;3500;0,125;0,018;0,24;0,327;0,274;0,751;0,747;0,755
2022;6882;3200;-0,215;-0,092;-0,4;0,399;0,396;0,921;0,916;0,926
2022;6883;2100;0,008;-0,008;0,016;0,36;0,314;0,815;0,809;0,822
2022;6891;700;0,271;0,091;0,542;0,177;0,218;0,521;0,507;0,536
2022;6901;3500;-0,057;-0,012;-0,117;0,362;0,307;0,815;0,809;0,821
2022;6902;500;0,141;0,081;0,273;0,23;0,22;0,508;0,49;0,526
2022;6903;3000;-0,008;0,002;-0,019;0,354;0,3;0,796;0,791;0,801
2022;6904;3300;-0,043;0,003;-0,066;0,358;0,323;0,788;0,782;0,793
2022;6905;1700;0,165;0,142;0,416;0,234;0,185;0,525;0,519;0,531
2022;6909;900;-0,002;0,022;0,007;0,364;0,31;0,775;0,767;0,783
2022;6911;1000;0,034;0,059;0,075;0,337;0,266;0,726;0,712;0,74
2022;6913;300;0,116;0,055;0,188;0,286;0,277;0,658;0,643;0,673
2022;6914;500;0,044;0,05;0,075;0,328;0,269;0,717;0,698;0,737
2022;6915;1400;-0,093;-0,009;-0,182;0,371;0,332;0,82;0,813;0,826
2022;6916;1200;0,007;0,038;0,034;0,343;0,283;0,736;0,726;0,746
2022;6917;300;-0,069;-0,015;-0,136;0,366;0,352;0,822;0,805;0,839
2022;6921;6100;0,026;0,041;0,076;0,337;0,294;0,764;0,76;0,769
2022;6922;3300;0,052;0,052;0,137;0,344;0,281;0,771;0,764;0,778
2022;6923;800;0,174;0,108;0,336;0,249;0,211;0,592;0,579;0,604
2022;6924;500;0,148;0,117;0,336;0,279;0,21;0,641;0,628;0,654
2022;6931;3400;0,025;0,025;0,056;0,342;0,296;0,774;0,768;0,78
2022;6932;3300;-0,031;0,026;-0,014;0,37;0,318;0,816;0,81;0,821
2022;6941;2000;0,051;0,046;0,08;0,33;0,261;0,73;0,719;0,741
2022;6942;5300;0,032;0,048;0,06;0,338;0,274;0,76;0,756;0,764
2022;6951;3500;-0,064;-0,024;-0,129;0,375;0,351;0,861;0,856;0,865
2022;6952;2000;-0,026;-0,014;-0,058;0,369;0,298;0,808;0,802;0,815
2022;6953;1000;0,09;0,027;0,173;0,331;0,276;0,749;0,74;0,759
2022;6955;500;0,171;0,061;0,346;0,269;0,238;0,643;0,627;0,658
2022;6956;400;0,06;0,086;0,17;0,327;0,232;0,67;0,652;0,687
2022;6957;400;0,131;0,04;0,257;0,308;0,266;0,67;0,648;0,692
2022;6961;4400;0,049;0,049;0,074;0,335;0,262;0,734;0,73;0,738
2022;6964;300;0,21;0,101;0,393;0,217;0,216;0,544;0,518;0,57
2022;6971;3700;0,019;0,032;0,045;0,37;0,283;0,798;0,792;0,804
2022;6974;300;0,163;0,089;0,323;0,248;0,225;0,592;0,571;0,613
2022;6975;100;0,259;0,106;0,463;0,18;0,191;0,492;0,462;0,523
2022;6981;2400;-0,055;-0,039;-0,133;0,407;0,322;0,876;0,867;0,884
2022;6982;1100;-0,182;-0,097;-0,399;0,398;0,408;0,937;0,929;0,945
2022;6983;1700;0,05;0,053;0,125;0,325;0,275;0,704;0,698;0,711
2022;6984;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;6986;600;0,106;0,074;0,228;0,308;0,239;0,661;0,642;0,68
2022;6987;1200;0,07;0,063;0,139;0,314;0,255;0,698;0,685;0,711
2022;6988;700;0,154;0,053;0,259;0,28;0,266;0,665;0,652;0,678
2022;6991;3500;-0,018;0,004;-0,012;0,376;0,322;0,834;0,829;0,84
2022;6994;500;0,049;0,04;0,149;0,36;0,276;0,774;0,762;0,785
2022;6996;700;0,107;0,062;0,196;0,3;0,258;0,669;0,657;0,681
2022;6997;200;0,206;0,042;0,331;0,229;0,229;0,594;0,563;0,625
2022;6998;200;0,207;0,057;0,35;0,239;0,221;0,603;0,59;0,616
2022;6999;700;0,091;0,038;0,152;0,34;0,262;0,736;0,724;0,749
2022;7001;2500;-0,05;-0,044;-0,104;0,403;0,349;0,894;0,888;0,901
2022;7002;3400;-0,173;-0,092;-0,349;0,402;0,398;0,92;0,914;0,926
2022;7003;1300;-0,02;0,008;-0,023;0,361;0,317;0,809;0,799;0,819
2022;7004;1900;0,061;0,068;0,175;0,35;0,275;0,76;0,755;0,765
2022;7005;400;0,032;0,017;0,09;0,356;0,323;0,787;0,773;0,802
2022;7006;4300;0,034;0,052;0,112;0,324;0,285;0,731;0,726;0,735
2022;7007;3500;0,067;0,087;0,21;0,308;0,258;0,716;0,711;0,721
2022;7008;400;0,161;0,066;0,287;0,253;0,238;0,607;0,592;0,623
2022;7009;3000;-0,082;-0,05;-0,17;0,421;0,375;0,942;0,936;0,948
2022;7011;2400;0,011;0,035;0,042;0,353;0,291;0,768;0,761;0,775
2022;7021;3700;0,084;0,065;0,145;0,322;0,25;0,696;0,69;0,702
2022;7025;900;0,156;0,112;0,29;0,254;0,205;0,566;0,557;0,575
2022;7031;2900;0,093;0,071;0,175;0,305;0,242;0,684;0,676;0,692
2022;7035;600;0,128;0,113;0,25;0,259;0,2;0,569;0,555;0,583
2022;7036;200;0,199;0,12;0,372;0,231;0,204;0,581;0,566;0,597
2022;7037;1000;0,091;0,094;0,183;0,297;0,227;0,634;0,62;0,649
2022;7038;1200;0,038;0,041;0,085;0,343;0,259;0,734;0,727;0,74
2022;7039;500;0,157;0,095;0,285;0,238;0,213;0,58;0,566;0,593
2022;7041;3900;-0,072;0;-0,136;0,371;0,318;0,815;0,809;0,82
2022;7044;200;0,183;0,097;0,324;0,207;0,221;0,524;0,494;0,553
2022;7045;300;0,144;0,09;0,261;0,247;0,223;0,573;0,55;0,596
2022;7046;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;7047;500;0,024;0,065;0,069;0,365;0,261;0,766;0,748;0,785
2022;7048;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;7051;2600;0,029;0,039;0,05;0,34;0,264;0,726;0,717;0,736
2022;7054;500;0,137;0,106;0,274;0,27;0,221;0,605;0,592;0,618
2022;7055;400;0,194;0,13;0,387;0,213;0,183;0,508;0,49;0,526
2022;7061;2100;-0,054;-0,013;-0,114;0,369;0,33;0,82;0,811;0,829
2022;7064;2400;0;0,028;-0,007;0,35;0,303;0,789;0,782;0,797
2022;7065;400;0,147;0,076;0,262;0,289;0,25;0,649;0,631;0,667
2022;7071;4600;-0,015;0,032;-0,024;0,347;0,293;0,776;0,771;0,781
2022;7075;800;0,099;0,077;0,183;0,288;0,249;0,659;0,647;0,671
2022;7076;300;0,142;0,099;0,264;0,236;0,215;0,562;0,541;0,584
2022;7077;200;0,149;0,099;0,29;0,237;0,219;0,582;0,563;0,602
2022;7078;400;0,131;0,095;0,242;0,271;0,224;0,617;0,601;0,633
2022;7081;1900;-0,006;0,034;-0,008;0,35;0,282;0,759;0,751;0,767
2022;7083;100;0,154;0,149;0,378;0,293;0,162;0,592;0,556;0,629
2022;7084;400;0,17;0,096;0,299;0,222;0,215;0,588;0,567;0,608
2022;7091;3200;-0,001;0,038;0;0,339;0,279;0,742;0,736;0,748
2022;7095;400;0,167;0,106;0,319;0,234;0,212;0,539;0,52;0,558
2022;7101;5800;-0,009;0,016;-0,014;0,346;0,298;0,773;0,768;0,778
2022;7102;1700;-0,055;-0,008;-0,102;0,381;0,349;0,855;0,848;0,863
2022;7103;3300;0,013;0,024;0,026;0,328;0,306;0,768;0,757;0,778
2022;7104;600;0,187;0,115;0,362;0,228;0,194;0,529;0,515;0,543
2022;7105;200;0,17;0,123;0,36;0,264;0,209;0,591;0,568;0,614
2022;7106;100;0,166;0,074;0,293;0,262;0,228;0,592;0,557;0,627
2022;7107;300;0,199;0,073;0,355;0,229;0,218;0,548;0,526;0,57
2022;7108;300;0,174;0,093;0,333;0,256;0,205;0,568;0,551;0,585
2022;7109;200;0,185;0,107;0,349;0,225;0,211;0,535;0,506;0,564
2022;7113;100;0,129;0,099;0,28;0,289;0,202;0,595;0,558;0,631
2022;7115;100;0,008;0,037;0,077;0,418;0,318;0,822;0,793;0,851
2022;7119;100;0,192;0,068;0,337;0,252;0,256;0,617;0,575;0,66
2022;7121;3500;0,045;0,062;0,097;0,312;0,261;0,696;0,692;0,701
2022;7122;3200;0,097;0,083;0,192;0,278;0,236;0,64;0,634;0,647
2022;7123;500;0,106;0,154;0,287;0,25;0,166;0,507;0,494;0,521
2022;7126;700;0,048;0,08;0,146;0,287;0,251;0,644;0,632;0,656
2022;7131;4400;0,03;0,055;0,078;0,318;0,261;0,715;0,71;0,72
2022;7132;1100;0,185;0,145;0,416;0,183;0,177;0,496;0,488;0,504
2022;7134;400;0,179;0,134;0,357;0,241;0,195;0,572;0,555;0,59
2022;7135;500;0,149;0,123;0,312;0,24;0,196;0,563;0,546;0,58
2022;7136;800;0,155;0,107;0,292;0,238;0,206;0,566;0,547;0,584
2022;7137;600;0,15;0,129;0,331;0,252;0,184;0,544;0,528;0,561
2022;7141;4200;0,046;0,057;0,099;0,305;0,267;0,713;0,708;0,719
2022;7142;200;0,192;0,13;0,375;0,233;0,181;0,515;0,482;0,548
2022;7151;3500;-0,018;0,018;-0,024;0,362;0,298;0,788;0,782;0,795
2022;7152;1500;0,129;0,087;0,254;0,27;0,23;0,595;0,586;0,604
2022;7156;1100;0,17;0,119;0,322;0,241;0,195;0,555;0,543;0,567
2022;7157;500;0,18;0,095;0,335;0,249;0,226;0,56;0,543;0,578
2022;7161;4200;0,012;0,032;0,026;0,355;0,284;0,755;0,75;0,761
2022;7165;400;0,186;0,117;0,361;0,225;0,2;0,54;0,523;0,558
2022;7201;3300;-0,062;-0,061;-0,096;0,414;0,35;0,878;0,872;0,883
2022;7202;500;0,117;0,021;0,238;0,282;0,278;0,661;0,649;0,672
2022;7203;2100;-0,031;-0,025;-0,029;0,388;0,353;0,892;0,886;0,898
2022;7204;5000;-0,168;-0,098;-0,336;0,406;0,416;0,963;0,958;0,967
2022;7205;1100;0,003;0,038;0,082;0,354;0,31;0,81;0,803;0,816
2022;7206;3100;-0,046;-0,012;-0,063;0,35;0,321;0,795;0,789;0,8
2022;7207;3600;0,122;0,107;0,331;0,253;0,228;0,581;0,575;0,587
2022;7211;1900;0,064;0,013;0,103;0,354;0,29;0,794;0,786;0,801
2022;7213;1800;0,126;0,017;0,205;0,323;0,253;0,728;0,722;0,735
2022;7214;900;0,206;0,072;0,399;0,231;0,236;0,58;0,571;0,588
2022;7215;200;0,245;0,079;0,475;0,219;0,22;0,536;0,516;0,557
2022;7216;100;0,167;0,092;0,308;0,303;0,227;0,675;0,656;0,695
2022;7217;800;0,185;0,089;0,344;0,239;0,216;0,572;0,558;0,585
2022;7218;600;0,146;0,065;0,289;0,294;0,23;0,634;0,62;0,648
2022;7221;1000;0,079;0,038;0,116;0,337;0,264;0,743;0,734;0,752
2022;7223;400;0,138;0,092;0,279;0,303;0,228;0,659;0,642;0,677
2022;7224;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;7225;100;0,126;0,089;0,26;0,302;0,233;0,636;0,613;0,659
2022;7226;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;7227;400;0,164;0,104;0,322;0,267;0,22;0,596;0,579;0,613
2022;7231;2300;0,078;0,029;0,165;0,342;0,265;0,734;0,725;0,744
2022;7232;1400;0,09;0,055;0,196;0,278;0,254;0,654;0,643;0,665
2022;7233;100;0,194;0,139;0,395;0,253;0,167;0,52;0,482;0,558
2022;7234;300;0,175;0,069;0,307;0,245;0,231;0,601;0,575;0,627
2022;7241;3700;0,108;0,029;0,19;0,32;0,259;0,711;0,705;0,717
2022;7242;2500;-0,019;0,015;-0,015;0,357;0,299;0,793;0,787;0,799
2022;7244;800;0,137;0,074;0,259;0,301;0,226;0,64;0,627;0,654
2022;7245;1800;0,166;0,096;0,315;0,274;0,215;0,624;0,614;0,635
2022;7251;3200;0,099;0,039;0,161;0,332;0,251;0,708;0,702;0,714
2022;7255;2900;0,092;0,061;0,152;0,324;0,248;0,708;0,703;0,713
